now,currency,cash,frozen_cash,total_returns,daily_returns,daily_pnl,market_value,dividend_receivable,total_value,units,units_net_value,static_unit_net_value,transaction_cost,pnl,start_date,annualized_returns
2022-10-07,CNY,16205.01260037691,0,0.6358274162600377,7.544749935758521e-08,1.2341907862573862,16342069.15,0,16358274.162600378,0,0,0,1062590.1598288186,6358274.162600378,2017-01-01,0.08903984759367733
2022-10-10,CNY,16206.246885168219,0,0.6384727446885166,0.0016171195091758991,26453.284284789115,16368521.2,0,16384727.446885167,0,0,0,1062590.1598288186,6384727.446885167,2017-01-01,0.08921227064654236
2022-10-11,CNY,16207.481263971114,0,0.636389810626397,-0.001271265615416592,-20829.340621197596,16347690.624999998,0,16363898.10626397,0,0,0,1062590.1598288186,6363898.106263969,2017-01-01,0.08892851264091095
2022-10-12,CNY,16208.715736792758,0,0.6424599740736792,0.003709484994262258,60701.63447282277,16408391.024999999,0,16424599.740736792,0,0,0,1062590.1598288186,6424599.740736792,2017-01-01,0.0895818917343647
2022-10-13,CNY,16209.95030364031,0,0.6438782925303639,0.0008635330413361864,14183.18456684798,16422572.975,0,16438782.92530364,0,0,0,1062590.1598288186,6438782.92530364,2017-01-01,0.08970017325529356
2022-10-14,CNY,16211.184964520931,0,0.6531183284964521,0.005620875954183446,92400.35966088064,16514972.1,0,16531183.28496452,0,0,0,1062590.1598288186,6531183.2849645205,2017-01-01,0.09071142429691847
2022-10-17,CNY,16212.419719441785,0,0.641891031971944,-0.006791586743049173,-112272.96524508111,16402697.899999999,0,16418910.31971944,0,0,0,1062590.1598288186,6418910.319719439,2017-01-01,0.08929592599390679
2022-10-18,CNY,16213.654568410033,0,0.637950517956841,-0.002399985101551051,-39405.14015102945,16363291.525,0,16379505.17956841,0,0,0,1062590.1598288186,6379505.17956841,2017-01-01,0.08880074648478975
2022-10-19,CNY,16214.88951143284,0,0.6348814314511433,-0.0018737357887502045,-30690.865056976676,16332599.425,0,16348814.314511433,0,0,0,1062590.1598288186,6348814.314511433,2017-01-01,0.08840517348220867
2022-10-20,CNY,16216.12454851737,0,0.6324966224548518,-0.0014587045582716473,-23848.089962914586,16308750.100000001,0,16324966.224548519,0,0,0,1062590.1598288186,6324966.224548519,2017-01-01,0.0880880313339032
2022-10-21,CNY,46987.386305217864,0,0.6323094786305217,-0.00011463657673529684,-1871.4382433015853,16276107.399999999,0,16323094.786305217,0,0,0,1062729.8766808307,6323094.786305217,2017-01-01,0.08802322694320552
2022-10-24,CNY,46990.96518650171,0,0.6362654890186499,0.0024235663885547576,39560.10388128273,16315663.924999999,0,16362654.8901865,0,0,0,1062729.8766808307,6362654.8901865,2017-01-01,0.08834637324605676
2022-10-25,CNY,46994.54434037767,0,0.6356155194340376,-0.000397227460320135,-6499.695846123621,16309160.649999999,0,16356155.194340376,0,0,0,1062729.8766808307,6356155.194340376,2017-01-01,0.08822869253281973
2022-10-26,CNY,46998.12376686652,0,0.6413875148766865,0.0035289439199294383,57719.95442648977,16366877.024999999,0,16413875.148766866,0,0,0,1062729.8766808307,6413875.148766866,2017-01-01,0.08884403356179083
2022-10-27,CNY,47001.70346598901,0,0.6389232853465987,-0.0015013088059665119,-24642.295300878584,16342231.149999999,0,16389232.853465987,0,0,0,1062729.8766808307,6389232.853465987,2017-01-01,0.08851962784398038
2022-10-28,CNY,47005.28343776592,0,0.6326698283437764,-0.003815588599377201,-62534.5700282231,16279692.999999998,0,16326698.283437764,0,0,0,1062729.8766808307,6326698.283437764,2017-01-01,0.08776239416902576
2022-10-31,CNY,47008.863682218,0,0.634596103868222,0.0011798316420163788,19262.75524445437,16298952.175,0,16345961.038682219,0,0,0,1062729.8766808307,6345961.038682219,2017-01-01,0.0878533086028026
2022-11-01,CNY,47012.44419936603,0,0.6473099019199369,0.007777944668794989,127137.98051714897,16426086.575000001,0,16473099.019199368,0,0,0,1062729.8766808307,6473099.019199368,2017-01-01,0.08925487150840339
2022-11-02,CNY,47016.02498923078,0,0.648707337498923,0.0008483137127735034,13974.355789862573,16440057.35,0,16487073.37498923,0,0,0,1062729.8766808307,6487073.37498923,2017-01-01,0.08936932560582322
2022-11-03,CNY,47019.60605183302,0,0.6472649381051834,-0.0008748668492783243,-14423.993937397376,16425629.775,0,16472649.381051833,0,0,0,1062729.8766808307,6472649.381051833,2017-01-01,0.08916246972589947
2022-11-04,CNY,47023.187387193524,0,0.6501602312387194,0.0017576365929735506,28952.93133535981,16454579.125,0,16501602.312387193,0,0,0,1062729.8766808307,6501602.312387193,2017-01-01,0.08944605901115854
2022-11-07,CNY,17430.240661648877,0,0.650727001566165,0.00034346381443226464,5667.703274456784,16489839.775,0,16507270.01566165,0,0,0,1080954.65091182,6507270.015661649,2017-01-01,0.0893789378832135
2022-11-08,CNY,17431.568268204213,0,0.6587496568268205,0.0048600739268478636,80226.5526065547,16570065.0,0,16587496.568268204,0,0,0,1080954.65091182,6587496.568268204,2017-01-01,0.09023733884888685
2022-11-09,CNY,17432.89597587916,0,0.6776711970975877,0.011407110285083146,189215.4027076736,16759279.075,0,16776711.970975878,0,0,0,1080954.65091182,6776711.970975878,2017-01-01,0.0923054130965073
2022-11-10,CNY,17434.22378468142,0,0.672380342378468,-0.003153689905550631,-52908.54719119705,16706369.2,0,16723803.42378468,0,0,0,1080954.65091182,6723803.423784681,2017-01-01,0.09167205645249643
2022-11-11,CNY,17435.551694618698,0,0.7013392701694623,0.017315993890366265,289589.277909942,16995957.150000002,0,17013392.701694623,0,0,0,1080954.65091182,7013392.701694623,2017-01-01,0.09482696984367811
2022-11-14,CNY,17436.879705698695,0,0.6959662804705697,-0.0031580942103083777,-53729.89698892459,16942225.925,0,16959662.804705698,0,0,0,1080954.65091182,6959662.804705698,2017-01-01,0.09409886748983132
2022-11-15,CNY,17438.207817929113,0,0.6984401757817931,0.0014586936896746117,24738.95311223343,16966963.55,0,16984401.75781793,0,0,0,1080954.65091182,6984401.7578179315,2017-01-01,0.09432439454557717
2022-11-16,CNY,17439.536031317657,0,0.7066270261031318,0.004820217066268046,81868.50321338698,17048830.725,0,17066270.26103132,0,0,0,1080954.65091182,7066270.261031318,2017-01-01,0.09517377661374149
2022-11-17,CNY,17440.864345872036,0,0.7120283414345872,0.0031649067129732172,54013.1533145532,17102842.55,0,17120283.41434587,0,0,0,1080954.65091182,7120283.414345872,2017-01-01,0.09571586296253076
2022-11-18,CNY,17442.192761599952,0,0.70997658677616,-0.0011984349842642382,-20517.546584270895,17082323.675,0,17099765.8677616,0,0,0,1080954.65091182,7099765.867761601,2017-01-01,0.09544599761276618
2022-11-21,CNY,17443.52127850911,0,0.708607662127851,-0.0008005516911140737,-13689.246483091265,17068633.1,0,17086076.62127851,0,0,0,1080954.65091182,7086076.6212785095,2017-01-01,0.09515788730212904
2022-11-22,CNY,4982.162300935425,0,0.7056729337300938,-0.0017176139747040354,-29347.283977571875,17051747.175,0,17056729.337300938,0,0,0,1090666.8893361096,7056729.337300938,2017-01-01,0.09479236981559147
2022-11-23,CNY,4982.541776552478,0,0.7180015341776553,0.00722799793779953,123286.00447561592,17175032.8,0,17180015.341776554,0,0,0,1090666.8893361096,7180015.341776554,2017-01-01,0.09608377855535144
2022-11-24,CNY,4982.921281072994,0,0.7334038196281076,0.00896523381617625,154022.85450452194,17329055.275000002,0,17334038.196281075,0,0,0,1090666.8893361096,7334038.1962810755,2017-01-01,0.09769600540615331
2022-11-25,CNY,4983.3008144991745,0,0.7388081825814496,0.003117774919003929,54043.62953342125,17383098.525,0,17388081.825814497,0,0,0,1090666.8893361096,7388081.825814497,2017-01-01,0.09822741075463504
2022-11-28,CNY,4983.680376833221,0,0.735979545537683,-0.001626767732118248,-28286.370437666774,17354811.775,0,17359795.45537683,0,0,0,1090666.8893361096,7359795.45537683,2017-01-01,0.09778202889950305
2022-11-29,CNY,4984.059968077336,0,0.7267302409968077,-0.005328003181057301,-92493.04540875182,17262318.35,0,17267302.409968078,0,0,0,1090666.8893361096,7267302.409968078,2017-01-01,0.09674361268955489
2022-11-30,CNY,4984.43958823372,0,0.7216099139588232,-0.002965331188633518,-51203.27037984505,17211114.7,0,17216099.139588233,0,0,0,1090666.8893361096,7216099.139588233,2017-01-01,0.09614650737558272
2022-12-01,CNY,4984.819237304578,0,0.7379852844237302,0.009511661342174694,163753.70464906842,17374868.025,0,17379852.8442373,0,0,0,1090666.8893361096,7379852.8442373015,2017-01-01,0.09785396348385134
2022-12-02,CNY,4985.198915292109,0,0.730573134891529,-0.004264794183604848,-74121.49532201141,17300746.15,0,17305731.34891529,0,0,0,1090666.8893361096,7305731.34891529,2017-01-01,0.09701472772876363
