index,now,market_type,long_short,currency,adjustment,slippage,trading_cost,minimal_trading_cost,cost_times,stamp_duty,dividend_tax,cash,frozen_cash,market_value,total_value,combined_friction_cost,total_dividend_tax,dividend_receivable
0,2021-07-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,20419.222049254793,0,15577399.794,15597819.016049255,740942.3798259153,0,0
0,2021-07-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,20420.77731711217,0,15590371.0,15610791.777317112,740942.3798259153,0,0
0,2021-07-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,20422.332703429405,0,15634483.468,15654905.80070343,740942.3798259153,0,0
0,2021-07-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,20423.888208215518,0,15627578.92,15648002.808208216,740942.3798259153,0,0
0,2021-07-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,20425.443831479533,0,15648907.178,15669332.621831479,740942.3798259153,0,0
0,2021-07-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,20426.999573230474,0,15714680.94,15735107.93957323,740942.3798259153,0,0
0,2021-07-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13033.206430524726,0,15749295.572,15762328.778430525,741165.0655913173,0,0
0,2021-07-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13034.199128825918,0,15731938.787999999,15744972.987128824,741165.0655913173,0,0
0,2021-07-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13035.191902737815,0,15749200.11,15762235.301902737,741165.0655913173,0,0
0,2021-07-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13036.184752266176,0,15719953.61,15732989.794752266,741165.0655913173,0,0
0,2021-07-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13037.17767741676,0,15667673.412,15680710.589677418,741165.0655913173,0,0
0,2021-07-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13038.170678195325,0,15659954.36,15672992.530678194,741165.0655913173,0,0
0,2021-07-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13039.163754607634,0,15728031.015999999,15741070.179754607,741165.0655913173,0,0
0,2021-07-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13040.156906659447,0,15790973.75,15804013.906906659,741165.0655913173,0,0
0,2021-07-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13041.150134356525,0,15787153.404,15800194.554134356,741165.0655913173,0,0
0,2021-07-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13042.14343770463,0,15863727.702,15876769.845437704,741165.0655913173,0,0
0,2021-07-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,13043.136816709522,0,15840872.704,15853915.84081671,741165.0655913173,0,0
0,2021-07-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49881.10163177606,0,15737483.4,15787364.501631776,749755.099773363,0,0
0,2021-07-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49884.900918246,0,15859529.879999999,15909414.780918244,749755.099773363,0,0
0,2021-07-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49888.70049409563,0,15830759.706,15880648.406494096,749755.099773363,0,0
0,2021-08-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49892.500359346996,0,15929585.614,15979478.114359347,749755.099773363,0,0
0,2021-08-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49896.30051402213,0,15787780.214,15837676.514514022,749755.099773363,0,0
0,2021-08-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49900.100958143084,0,15929081.592,15978981.692958143,749755.099773363,0,0
0,2021-08-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49903.9016917319,0,15914173.004,15964076.905691732,749755.099773363,0,0
0,2021-08-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49907.70271481063,0,16053143.624000002,16103051.326714812,749755.099773363,0,0
0,2021-08-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49911.504027401315,0,16036131.079999998,16086042.5840274,749755.099773363,0,0
0,2021-08-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49915.30562952602,0,16027643.416000001,16077558.721629526,749755.099773363,0,0
0,2021-08-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,49919.10752120679,0,16100444.478,16150363.585521206,749755.099773363,0,0
0,2021-08-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18251.607034745142,0,16201530.214000002,16219781.821034746,768097.890321394,0,0
0,2021-08-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18252.997202191196,0,16257883.17,16276136.167202191,768097.890321394,0,0
0,2021-08-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18254.38747552193,0,16227773.184000002,16246027.571475524,768097.890321394,0,0
0,2021-08-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18255.777854745404,0,16183303.396,16201559.173854746,768097.890321394,0,0
0,2021-08-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18257.168339869688,0,16199024.229999999,16217281.398339868,768097.890321394,0,0
0,2021-08-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18258.558930902844,0,16072937.738000002,16091196.296930905,768097.890321394,0,0
0,2021-08-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18259.94962785294,0,16078791.728,16097051.677627852,768097.890321394,0,0
0,2021-08-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18261.340430728047,0,16165951.748,16184213.088430727,768097.890321394,0,0
0,2021-08-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18262.73133953623,0,16209596.104,16227858.835339537,768097.890321394,0,0
0,2021-08-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18264.122354285555,0,16185404.103999998,16203668.226354284,768097.890321394,0,0
0,2021-08-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,18265.513474984098,0,16168701.708,16186967.221474985,768097.890321394,0,0
0,2021-08-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1619.4297847460678,0,16201516.452,16203135.881784746,776923.9973491055,0,0
0,2021-08-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1619.553131614299,0,16231741.879999999,16233361.433131613,776923.9973491055,0,0
0,2021-08-31,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1619.676487877473,0,16290049.98,16291669.656487878,776923.9973491055,0,0
0,2021-09-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1619.7998535363051,0,16292312.252,16293932.051853538,776923.9973491055,0,0
0,2021-09-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1619.9232285915111,0,16310125.75,16311745.673228592,776923.9973491055,0,0
0,2021-09-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1620.0466130438067,0,16335417.866,16337037.912613044,776923.9973491055,0,0
0,2021-09-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1620.1700068939076,0,16349293.02,16350913.190006893,776923.9973491055,0,0
0,2021-09-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1620.2934101425294,0,16394512.842,16396133.135410143,776923.9973491055,0,0
0,2021-09-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1620.4168227903883,0,16364071.28,16365691.69682279,776923.9973491055,0,0
0,2021-09-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1620.5402448382,0,16302427.978,16304048.518244838,776923.9973491055,0,0
0,2021-09-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1620.6636762866804,0,16314748.047999999,16316368.711676285,776923.9973491055,0,0
0,2021-09-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16314.13243785143,0,16258970.918,16275285.05043785,785965.0710890095,0,0
0,2021-09-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16315.375033957216,0,16224005.38,16240320.755033959,785965.0710890095,0,0
0,2021-09-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16316.617724707636,0,16211612.688,16227929.305724707,785965.0710890095,0,0
0,2021-09-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16317.860510109898,0,16137701.5,16154019.360510109,785965.0710890095,0,0
0,2021-09-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16319.103390171213,0,16126287.215,16142606.318390172,785965.0710890095,0,0
0,2021-09-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16320.346364898787,0,16126287.215,16142607.561364898,785965.0710890095,0,0
0,2021-09-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16321.589434299834,0,16126287.215,16142608.8044343,785965.0710890095,0,0
0,2021-09-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16322.832598381563,0,16113597.870000001,16129920.702598382,785965.0710890095,0,0
0,2021-09-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16324.075857151187,0,16126422.36,16142746.43585715,785965.0710890095,0,0
0,2021-09-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16325.319210615917,0,16102766.715,16119092.034210615,785965.0710890095,0,0
0,2021-09-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16326.562658782965,0,16076048.35,16092374.912658783,785965.0710890095,0,0
0,2021-09-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16327.806201659545,0,16035506.995000001,16051834.80120166,785965.0710890095,0,0
0,2021-09-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16329.049839252872,0,15939355.955000002,15955685.004839255,785965.0710890095,0,0
0,2021-09-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.0670151239791,0,15984770.655,15985158.722015124,803635.0834687279,0,0
0,2021-10-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.0965729667644,0,15984770.655,15985158.751572967,803635.0834687279,0,0
0,2021-10-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.1261330608776,0,15984770.655,15985158.78113306,803635.0834687279,0,0
0,2021-10-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.15569540649005,0,15984770.655,15985158.810695406,803635.0834687279,0,0
0,2021-10-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.18526000377335,0,15984770.655,15985158.840260003,803635.0834687279,0,0
0,2021-10-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.2148268528989,0,15984770.655,15985158.869826851,803635.0834687279,0,0
0,2021-10-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.2443959540383,0,15731600.505,15731988.749395955,803635.0834687279,0,0
0,2021-10-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.273967307363,0,15722019.294999998,15722407.568967305,803635.0834687279,0,0
0,2021-10-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.3035409130446,0,15596191.71,15596580.013540914,803635.0834687279,0,0
0,2021-10-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.33311677125465,0,15537439.7,15537828.03311677,803635.0834687279,0,0
0,2021-10-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.3626948821647,0,15605944.75,15606333.112694882,803635.0834687279,0,0
0,2021-10-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.39227524594634,0,15660143.145000001,15660531.537275247,803635.0834687279,0,0
0,2021-10-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.42185786277116,0,15618429.465,15618817.886857864,803635.0834687279,0,0
0,2021-10-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.4514427328108,0,15648680.04,15649068.491442733,803635.0834687279,0,0
0,2021-10-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.4810298562368,0,15652170.25,15652558.731029857,803635.0834687279,0,0
0,2021-10-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,388.51061923322084,0,15624990.14,15625378.650619233,803635.0834687279,0,0
0,2021-10-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1580.3932637946737,0,15612243.844999999,15613824.238263793,829296.2211885792,0,0
0,2021-10-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1580.5136373740033,0,15613660.045000002,15615240.558637375,829296.2211885792,0,0
0,2021-10-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1580.6340201218095,0,15635475.239999998,15637055.87402012,829296.2211885792,0,0
0,2021-10-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1580.7544120387906,0,15609185.694999998,15610766.449412037,829296.2211885792,0,0
0,2021-10-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1580.874813125645,0,15618534.91,15620115.784813127,829296.2211885792,0,0
0,2021-10-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1580.995223383071,0,15633750.209999999,15635331.205223382,829296.2211885792,0,0
0,2021-11-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1581.1156428117674,0,15701078.145,15702659.260642812,829296.2211885792,0,0
0,2021-11-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1581.2360714124325,0,15730525.475,15732106.711071411,829296.2211885792,0,0
0,2021-11-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1581.356509185765,0,15752031.745000001,15753613.101509187,829296.2211885792,0,0
0,2021-11-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1581.4769561324636,0,15783495.5,15785076.976956133,829296.2211885792,0,0
0,2021-11-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1581.5974122532268,0,15844212.095,15845793.692412253,829296.2211885792,0,0
0,2021-11-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40070.88020964257,0,15843860.8,15883931.680209644,838120.3902315309,0,0
0,2021-11-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40073.93228243244,0,15863413.605,15903487.537282433,838120.3902315309,0,0
0,2021-11-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40076.98458768909,0,15814299.200000001,15854376.184587691,838120.3902315309,0,0
0,2021-11-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40080.03712543022,0,15808048.295000002,15848128.332125433,838120.3902315309,0,0
0,2021-11-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40083.08989567354,0,15800050.12,15840133.209895672,838120.3902315309,0,0
0,2021-11-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40086.14289843676,0,15866733.29,15906819.432898436,838120.3902315309,0,0
0,2021-11-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40089.19613373758,0,15848573.8,15888662.99613374,838120.3902315309,0,0
0,2021-11-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40092.24960159373,0,15876446.849999998,15916539.099601591,838120.3902315309,0,0
0,2021-11-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40095.303302022905,0,15885886.91,15925982.213302024,838120.3902315309,0,0
0,2021-11-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40098.35723504283,0,15967000.899999999,16007099.25723504,838120.3902315309,0,0
0,2021-11-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40101.41140067122,0,15908443.470000003,15948544.881400675,838120.3902315309,0,0
0,2021-11-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11774.309968998805,0,15745996.7,15757771.009968998,864010.1119570215,0,0
0,2021-11-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11775.206781119923,0,15723745.9,15735521.10678112,864010.1119570215,0,0
0,2021-11-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11776.103661548397,0,15762515.299999999,15774291.403661547,864010.1119570215,0,0
0,2021-11-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11777.000610289431,0,15636356.8,15648133.80061029,864010.1119570215,0,0
0,2021-11-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11777.897627348226,0,15622004.299999999,15633782.197627347,864010.1119570215,0,0
0,2021-11-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11778.794712729987,0,15583264.4,15595043.19471273,864010.1119570215,0,0
0,2021-12-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11779.691866439916,0,15586834.3,15598613.991866441,864010.1119570215,0,0
0,2021-12-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11780.589088483219,0,15473058.0,15484838.589088483,864010.1119570215,0,0
0,2021-12-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11781.4863788651,0,15519372.9,15531154.386378866,864010.1119570215,0,0
0,2021-12-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11782.383737590764,0,15429684.399999999,15441466.783737589,864010.1119570215,0,0
0,2021-12-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,11783.281164665417,0,15523783.1,15535566.381164664,864010.1119570215,0,0
0,2021-12-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21399.61236832815,0,15659045.900000002,15680445.51236833,889777.9105703209,0,0
0,2021-12-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21401.242309429555,0,15704821.7,15726222.942309428,889777.9105703209,0,0
0,2021-12-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21402.87237467844,0,15748912.400000002,15770315.27237468,889777.9105703209,0,0
0,2021-12-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21404.50256408427,0,15793072.399999999,15814476.902564082,889777.9105703209,0,0
0,2021-12-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21406.132877656488,0,15652334.3,15673740.432877658,889777.9105703209,0,0
0,2021-12-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21407.76331540456,0,15695587.899999999,15716995.663315402,889777.9105703209,0,0
0,2021-12-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21409.393877337945,0,15832477.8,15853887.19387734,889777.9105703209,0,0
0,2021-12-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21411.024563466097,0,15817988.6,15839399.624563465,889777.9105703209,0,0
0,2021-12-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21412.655373798476,0,15686963.799999999,15708376.455373798,889777.9105703209,0,0
0,2021-12-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21414.286308344545,0,15716195.899999999,15737610.186308343,889777.9105703209,0,0
0,2021-12-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21415.91736711376,0,15759210.7,15780626.617367113,889777.9105703209,0,0
0,2021-12-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8350.539626582577,0,15880877.099999998,15889227.639626581,898719.7242967247,0,0
0,2021-12-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8351.175660895817,0,15903367.900000002,15911719.075660897,898719.7242967247,0,0
0,2021-12-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8351.811743653787,0,15858955.200000001,15867307.011743655,898719.7242967247,0,0
0,2021-12-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8352.44787486018,0,15909283.576000001,15917636.023874862,898719.7242967247,0,0
0,2021-12-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8353.084054518682,0,15845386.007000001,15853739.09105452,898719.7242967247,0,0
0,2021-12-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8353.720282632987,0,15863351.188000001,15871704.908282634,898719.7242967247,0,0
0,2021-12-31,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8354.356559206784,0,15862079.257,15870433.613559207,898719.7242967247,0,0
0,2022-01-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8354.992884243766,0,15862079.257,15870434.249884242,898719.7242967247,0,0
0,2022-01-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8355.629257747622,0,15925847.183,15934202.812257748,898719.7242967247,0,0
0,2022-01-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8356.265679722042,0,15950706.115,15959062.380679723,898719.7242967247,0,0
0,2022-01-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8356.902150170723,0,15864794.719,15873151.621150171,898719.7242967247,0,0
0,2022-01-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8357.538669097354,0,15844332.986000001,15852690.5246691,898719.7242967247,0,0
0,2022-01-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.1357224548406,0,15880588.011,15882376.146722455,898806.8634296628,0,0
0,2022-01-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.271919123208,0,15888520.7,15890308.971919123,898806.8634296628,0,0
0,2022-01-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.4081261652468,0,15943739.673,15945528.081126167,898806.8634296628,0,0
0,2022-01-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.5443435817472,0,15926838.66,15928627.204343582,898806.8634296628,0,0
0,2022-01-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.6805713734993,0,15888008.156,15889796.836571373,898806.8634296628,0,0
0,2022-01-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.8168095412937,0,15902415.67,15904204.48680954,898806.8634296628,0,0
0,2022-01-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1788.9530580859202,0,15907676.248,15909465.201058086,898806.8634296628,0,0
0,2022-01-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1789.0893170081695,0,15935722.95,15937512.039317008,898806.8634296628,0,0
0,2022-01-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1789.225586308832,0,16055675.169000002,16057464.39458631,898806.8634296628,0,0
0,2022-01-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1789.361865988698,0,16074650.909,16076440.270865988,898806.8634296628,0,0
0,2022-01-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,1789.498156048558,0,16077618.200000001,16079407.69815605,898806.8634296628,0,0
0,2022-01-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.73954206488986,0,16036798.8,16036839.539542066,898958.1251464128,0,0
0,2022-01-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.74264506754809,0,16039984.928999998,16040025.671645066,898958.1251464128,0,0
0,2022-01-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.745748306552265,0,16057368.318,16057409.063748306,898958.1251464128,0,0
0,2022-01-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.748851781920386,0,16081206.349999998,16081247.09885178,898958.1251464128,0,0
0,2022-01-31,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.75195549367045,0,16081206.349999998,16081247.101955492,898958.1251464128,0,0
0,2022-02-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.75505944182047,0,16081206.349999998,16081247.10505944,898958.1251464128,0,0
0,2022-02-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.758163626388445,0,16081206.349999998,16081247.108163625,898958.1251464128,0,0
0,2022-02-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.761268047392385,0,16081206.349999998,16081247.111268045,898958.1251464128,0,0
0,2022-02-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.7643727048503,0,16081206.349999998,16081247.114372702,898958.1251464128,0,0
0,2022-02-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.767477598780204,0,16437617.746,16437658.513477597,898958.1251464128,0,0
0,2022-02-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.7705827292001,0,16528907.533,16528948.30358273,898958.1251464128,0,0
0,2022-02-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.773688096128005,0,16645901.460000003,16645942.2336881,898958.1251464128,0,0
0,2022-02-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.77679369958193,0,16733525.893,16733566.669793699,898958.1251464128,0,0
0,2022-02-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.779899539579894,0,16608977.546,16609018.32589954,898958.1251464128,0,0
0,2022-02-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.78300561613991,0,16545680.356999999,16545721.140005615,898958.1251464128,0,0
0,2022-02-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,40.786111929280004,0,16482955.725999998,16482996.512111926,898958.1251464128,0,0
0,2022-02-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8804.421124637287,0,16456405.209,16465209.630124638,899926.3606876687,0,0
0,2022-02-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8805.091729675272,0,16555324.66,16564129.751729675,899926.3606876687,0,0
0,2022-02-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8805.762385791131,0,16620463.006000001,16629268.768385792,899926.3606876687,0,0
0,2022-02-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8806.433092988756,0,16634440.443,16643246.876092989,899926.3606876687,0,0
0,2022-02-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8807.103851272037,0,16708923.735000001,16717730.838851273,899926.3606876687,0,0
0,2022-02-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8807.774660644864,0,16742394.299999997,16751202.074660642,899926.3606876687,0,0
