date,100%策略,100%纳指100,50%策略+50%纳指100
2017-05-22,-0.01530801981472818,-0.004374226998623665,-0.004324483677228597
2017-05-23,-0.012713115726093238,-0.0036842031709654055,-0.0026675303302471365
2017-05-24,-0.01471052935901973,0.0,-0.001320054845708074
2017-05-25,-0.012660758216430312,0.0,0.0
2017-05-26,-0.009049705383589957,0.0,0.0
2017-05-30,-0.009049620161654337,0.0,0.0
2017-05-31,-0.011694961807879767,-0.0010061039272566408,-0.0018378017654584466
2017-06-01,-0.01261682487458482,0.0,0.0
2017-06-02,-0.004280359755881813,0.0,0.0
2017-06-05,0.0,-0.0005678862051259337,0.0
2017-06-06,-0.005195458918449525,-0.004197937246873784,-0.004413786293722799
2017-06-07,-0.008571087172341896,-0.0006579998843824209,-0.00433334160440213
2017-06-08,-0.009245496854990987,0.0,-0.0040189488777329085
2017-06-09,-0.009618679160215526,-0.024358996142932465,-0.01633707364992043
2017-06-12,-0.01255718186207666,-0.030095322243555933,-0.02068810380367947
2017-06-13,-0.014248639517864925,-0.0226802372011623,-0.017783366220285313
2017-06-14,-0.012696237899383456,-0.026885630299220198,-0.019123180859508815
2017-06-15,-0.017610715266431876,-0.03133400166516587,-0.02380635174644552
2017-06-16,-0.018645155994440166,-0.034632049343279125,-0.02598214880835248
2017-06-19,-0.015238022794044959,-0.019213973799126594,-0.016513206361500554
2017-06-20,-0.01196032751164422,-0.02701476560243299,-0.018787617219756303
2017-06-21,-0.012681695286362316,-0.01748593954428823,-0.014341109930277818
2017-06-22,-0.012552442196736013,-0.017914125023363314,-0.014491370012456817
2017-06-23,-0.01188841048179956,-0.013965303383005168,-0.012178714077889286
2017-06-26,-0.008828005842325792,-0.018301530933002574,-0.012821003491076066
2017-06-27,-0.007075662079276457,-0.03631080828504929,-0.021003270188981626
2017-06-28,-0.00930824343944714,-0.022474640205257468,-0.015075929785814624
2017-06-29,-0.009669867507879015,-0.039467826618864055,-0.023816591519139618
2017-06-30,-0.01030698730595736,-0.04050430734202182,-0.02465728558044389
2017-07-03,-0.009666487231308918,-0.04899325437955615,-0.028656254290786998
2017-07-05,-0.0059841089650845,-0.04018146908398912,-0.02235025881731656
2017-07-06,0.0,-0.04883183525053969,-0.022836579836430948
2017-07-07,0.0,-0.03888162030822584,-0.015243684689852821
2017-07-10,-0.004738926098893592,-0.0324792279068189,-0.014297101338166085
2017-07-11,-0.008554873808409913,-0.029820060149864935,-0.01483218153721444
2017-07-12,-0.00967063558156711,-0.018070446706200283,-0.009420966216875937
2017-07-13,-0.0011526400854294794,-0.01562197339133109,-0.003925874205885749
2017-07-14,-0.002578684351592808,-0.008023380286476645,-0.0007924779684801431
2017-07-17,-0.004088715665230946,-0.007741321597879658,-0.0014067883638378964
2017-07-18,0.0,-0.0008835573377740102,0.0
2017-07-19,0.0,0.0,0.0
2017-07-20,-0.00129129420990437,0.0,-0.00021800485051670648
2017-07-21,-0.0004822975902269988,0.0,0.0
2017-07-24,0.0,0.0,0.0
2017-07-25,-0.008622010531683766,-0.0018042976619871975,-0.005213154096835315
2017-07-26,-0.004490982248039566,0.0,-0.0014564625878713544
2017-07-27,-0.008924434931918745,-0.005663170737035483,-0.006507407245612051
2017-07-28,-0.005729532091598211,-0.007026028739330892,-0.005586910410260493
2017-07-31,-0.00120785045868943,-0.011830481302293916,-0.005731453121602392
2017-08-01,-0.0039236539963777295,-0.00933666961868529,-0.005828603051472259
2017-08-02,-0.0005121933432788994,-0.006133701243376755,-0.0025189796041386048
2017-08-03,0.0,-0.01000381465803335,-0.0037125668965785064
2017-08-04,0.0,-0.008540128690093352,-0.002667396652010434
2017-08-07,0.0,-0.0026887457505213597,0.0
2017-08-08,-0.0002719434125945108,-0.004096976337356839,-0.0008419852907400882
2017-08-09,-0.002371610250163081,-0.005266580738833682,-0.0024779336551711273
2017-08-10,-0.002040896601069986,-0.027314295893109075,-0.013367356439705547
2017-08-11,-0.005992486921874818,-0.020031155841384263,-0.011626942071705892
2017-08-14,-0.004112179589997544,-0.007152063696386768,-0.004197345968586785
2017-08-15,-0.0014417090014294809,-0.007226004204526126,-0.002899305138643782
2017-08-16,-0.004055543392467831,-0.005597632559366517,-0.0033865804261380417
2017-08-17,-0.002153027519521733,-0.02594807695862511,-0.012632530332580938
2017-08-18,-0.005227741327653357,-0.026857209115520142,-0.014614521855544904
2017-08-21,-0.007253056239261091,-0.027591572798631114,-0.015989424961136645
2017-08-22,-0.00932146085380181,-0.013006807568146872,-0.009635135480638879
2017-08-23,-0.00901959401395036,-0.01662821200088027,-0.011301137614890489
2017-08-24,-0.008162150564707593,-0.01954214020800782,-0.012338259639847138
2017-08-25,-0.008048534174176725,-0.02154357532605211,-0.013289760931139316
2017-08-28,-0.006537953711292621,-0.018930450549764055,-0.011220877511334604
2017-08-29,-0.0072298734431031075,-0.014887249127417457,-0.009527719485169728
2017-08-30,-0.008616552305699576,-0.0029962710457368535,-0.004241618509641665
2017-08-31,-0.006366856994114767,0.0,0.0
2017-09-01,0.0,-0.0001168887553020248,0.0
2017-09-05,-0.0017299674555406597,-0.009329392512440693,-0.005471774088330772
2017-09-06,-0.0008606287646857336,-0.006256888087366241,-0.00349649971353605
2017-09-07,-0.002837835062649008,-0.004056039808970624,-0.003379013924837748
2017-09-08,-0.002452461848125531,-0.012562201516214344,-0.00744240391841855
2017-09-11,-0.0015057772002892156,-0.00134756036469319,-0.0013350352018351996
2017-09-12,0.0,0.0,0.0
2017-09-13,0.0,0.0,0.0
2017-09-14,-0.0007684301245658443,-0.005922343356016713,-0.0033453867402912785
2017-09-15,-0.0024602172111455323,-0.0027280085537556564,-0.0025877910234668455
2017-09-18,-0.00394440918001171,-0.0038738387643686423,-0.0039027877601934824
2017-09-19,-0.006624581279310315,-0.002215049680399872,-0.004413559368530606
2017-09-20,-0.006047157848760754,-0.005126257831782666,-0.00557660186011899
2017-09-21,-0.006293014789746421,-0.011569887315592942,-0.008919944867999519
2017-09-22,-0.005598805527944117,-0.012001239095460359,-0.008790011939679876
2017-09-25,-0.0057106034191010124,-0.02282167351166986,-0.014273533175791497
2017-09-26,-0.009884899412755943,-0.02049170772003117,-0.015167532515191873
2017-09-27,-0.007531190193704407,-0.011090237459987717,-0.009270670610049492
2017-09-28,-0.004082724418686179,-0.011876330278896674,-0.007943229355426684
2017-09-29,-0.000354767957336799,-0.004176950825897308,-0.002221463593094497
2017-10-02,-0.0003546306530690657,-0.00374060269336729,-0.0020027925767780452
2017-10-03,-0.0003544933383428095,-0.0015522002271676216,-0.000906614146026774
2017-10-04,-0.00035435601315803034,-0.0009226597916854873,-0.0005915717764305439
2017-10-05,-0.000354218677513396,0.0,0.0
2017-10-06,-0.0003540813314087954,0.0,0.0
2017-10-09,0.0,-0.0009959485998183304,0.0
2017-10-10,0.0,-0.00017313675990215938,0.0
2017-10-11,0.0,0.0,0.0
2017-10-12,0.0,-0.0018515930113053303,-0.00024734621832256387
2017-10-13,-0.0017461281908649484,0.0,0.0
2017-10-16,-0.0006501151354021406,0.0,0.0
2017-10-17,0.0,0.0,0.0
2017-10-18,-0.001833958359264587,-0.0013490978520596109,-0.001591528105662099
2017-10-19,-0.00014890263218714228,-0.004898237843011244,-0.002522934817440814
2017-10-20,0.0,-0.0022523074309811486,-0.0007135420119231961
2017-10-23,0.0,-0.008947164689568576,-0.003590761846634649
2017-10-24,-0.002237299680298288,-0.006923517911478716,-0.003688102829869755
2017-10-25,-0.0012559351028652577,-0.011036143082770122,-0.005261146014701734
2017-10-26,-0.0027638541797931904,-0.013840502661446541,-0.007422449725665525
2017-10-27,0.0,0.0,0.0
2017-10-30,0.0,0.0,0.0
2017-10-31,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0
2017-11-02,0.0,-0.0019620237971400556,-0.0003279732962823134
2017-11-03,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0
2017-11-07,-0.0014551357157212008,0.0,-0.00015974691231601668
2017-11-08,-0.0027809833331862155,0.0,0.0
2017-11-09,-0.0013103867267579838,-0.005294832338188726,-0.0019100673109950783
2017-11-10,-0.0044404181952060195,-0.005789647026936073,-0.003722392521923523
2017-11-13,-0.003948432980861227,-0.0046692226839442075,-0.0029148454812653046
2017-11-14,-0.006512080237884188,-0.008221172710812352,-0.0059771045983746385
2017-11-15,-0.011793351280312003,-0.013780746665910448,-0.011405238772929427
2017-11-16,-0.011929988646207756,-0.001051087252848748,-0.005093423605623704
2017-11-17,-0.0058038331837139134,-0.004932388457896009,-0.0039419496886273775
2017-11-20,-0.009331892230022065,-0.005862135802994661,-0.00617461918645501
2017-11-21,-0.00745971192463013,0.0,0.0
2017-11-22,-0.004667245338939696,0.0,0.0
2017-11-24,-0.0022355607295059254,0.0,0.0
2017-11-27,0.0,-0.0005179980933924799,0.0
2017-11-28,0.0,0.0,0.0
2017-11-29,0.0,-0.017310854238808293,-0.006600659365220585
2017-11-30,-0.003391049925802525,-0.00887496574574631,-0.004021077700224973
2017-12-01,0.0,-0.013186330684337721,-0.003946013396281978
2017-12-04,0.0,-0.024734685234548137,-0.006010301823737851
2017-12-05,-0.008762863768182805,-0.024515146608206084,-0.010253523175785761
2017-12-06,-0.01564717182393227,-0.02016485638125587,-0.011483554951139952
2017-12-07,-0.014391701079090602,-0.016547918586980792,-0.009028672521288028
2017-12-08,-0.011544164518105915,-0.012143132956328961,-0.005377925236415337
2017-12-11,-0.009472508748515462,-0.004463952068956667,-0.0004697502200030623
2017-12-12,-0.007915652681643404,-0.006058331880122503,-0.0004846354893311977
2017-12-13,-0.008693819993202734,-0.004342505169278255,-1.390925148814226e-05
2017-12-14,-0.00814821770111085,-0.0050836426596247986,-0.00011089923277085578
2017-12-15,-0.012770940719384338,0.0,0.0
2017-12-18,-0.0063512182542734275,0.0,0.0
2017-12-19,-0.0018234776398219354,-0.0050051663757222364,-0.00022424264257470128
2017-12-20,-0.0033431341414450477,-0.006262599278089365,-0.0016170256741755429
2017-12-21,-0.006108674038620365,-0.00623035740879796,-0.002985994142272519
2017-12-22,-0.0039371162123338355,-0.0073849233948540816,-0.002475971500999874
2017-12-26,-0.004262057292239052,-0.012299505471138339,-0.005108123878947435
2017-12-27,-0.00792092111160525,-0.011993975376423993,-0.006782124022775782
2017-12-28,-0.010621287335525587,-0.01103132527900752,-0.007649992899066538
2017-12-29,-0.010617252017354861,-0.0179402972700351,-0.011114266233040793
2018-01-02,-0.01242532820905573,-0.00029631813205988067,-0.0031345413580182724
2018-01-03,-0.007058886320639779,0.0,0.0
2018-01-04,-0.0040098987425887245,0.0,0.0
2018-01-05,-0.004062128604644277,0.0,0.0
2018-01-08,0.0,0.0,0.0
2018-01-09,0.0,0.0,0.0
2018-01-10,0.0,-0.0022881307708664256,-0.0002870640356260612
2018-01-11,-0.0017027284111369445,0.0,0.0
2018-01-12,0.0,0.0,0.0
2018-01-16,0.0,-0.0031663643331251157,0.0
2018-01-17,-0.003997140872228577,0.0,0.0
2018-01-18,-0.00529323495532763,0.0,-0.0005698875099268141
2018-01-19,-0.0063555874935669054,0.0,0.0
2018-01-22,-0.0065931356079109715,0.0,0.0
2018-01-23,-0.0012131018233988433,0.0,0.0
2018-01-24,0.0,-0.0063344946334149554,-0.002055808241834045
2018-01-25,0.0,-0.006772495282517554,-0.0008784372994662393
2018-01-26,-0.0006150121280777965,0.0,0.0
2018-01-29,0.0,-0.004933810054720489,-0.0011240999377423178
2018-01-30,-0.0034967077397650703,-0.01313404442849686,-0.006986303377471081
2018-01-31,-0.006046186109658014,-0.010391614943535354,-0.00687682182154381
2018-02-01,-0.006080772485028252,-0.017296101222132543,-0.010358605032329438
2018-02-02,-0.008500998096880208,-0.03740297908149981,-0.021687921692187695
2018-02-05,-0.021427856579983362,-0.07504659709496131,-0.047194475374266576
2018-02-06,-0.04266893961734686,-0.050831770604174764,-0.04506337850816222
2018-02-07,-0.035876677460314976,-0.06278682665595903,-0.04768959703209841
2018-02-08,-0.03401303520719412,-0.10207504802099399,-0.06672974363235873
2018-02-09,-0.044865479449386236,-0.0868991324183358,-0.0640855417560926
2018-02-12,-0.03665615729634064,-0.07106964717206532,-0.05195098786838548
2018-02-13,-0.0314190247456696,-0.06679652625598576,-0.04719346228219112
2018-02-14,-0.026432416879415332,-0.04954314200402388,-0.03593285843198013
2018-02-15,-0.026432415785429986,-0.032472016824790506,-0.027275068367087818
2018-02-16,-0.02643241469136115,-0.0359263958125976,-0.02901153468411144
2018-02-20,-0.02643241359720916,-0.03463919111145253,-0.028363315521211296
2018-02-21,-0.02643241250297368,-0.037549640679085616,-0.029828000273255717
2018-02-22,-0.02356930738906482,-0.03718085083661149,-0.02821556635129019
2018-02-23,-0.019952856228673932,-0.017993811734920873,-0.016733095504213646
2018-02-26,-0.01043537541365036,-0.004822745932276051,-0.005364733628973384
2018-02-27,-0.006886779361335638,-0.01745984960778668,-0.009896454562244528
2018-02-28,-0.012528741006651356,-0.023999817740926965,-0.016004042014548192
2018-03-01,-0.014645257599154804,-0.038791280612048396,-0.02451489604616497
2018-03-02,-0.01991382964524635,-0.030176691627615826,-0.022751527463276244
2018-03-05,-0.017464581515323374,-0.02017522501163982,-0.016491429182698636
2018-03-06,-0.012536047921651527,-0.015655769567575306,-0.011756498150635508
2018-03-07,-0.013914917635963087,-0.01332484689525859,-0.011276399214921962
2018-03-08,-0.011392427714711051,-0.008050724978177937,-0.007369243685227067
2018-03-09,-0.009777649959673451,0.0,0.0
2018-03-12,-0.0019869352444896737,0.0,0.0
2018-03-13,-0.003180533137584707,-0.011864896397760782,-0.0065304353070888554
2018-03-14,-0.006714929339483255,-0.012640370657063804,-0.008681524912577121
2018-03-15,-0.0070530593433739686,-0.014044077227700513,-0.009554922569827928
2018-03-16,-0.008835949530538567,-0.01558941652924073,-0.01122030923969941
2018-03-19,-0.009950967591709103,-0.03733494878784793,-0.022697499820741873
2018-03-20,-0.01443516695734326,-0.0343845006114043,-0.023413078195750003
2018-03-21,-0.013574950273778086,-0.03893778256430935,-0.02528939629083171
2018-03-22,-0.011158353208517657,-0.06294382930030595,-0.036268929668451744
2018-03-23,-0.020954886175422738,-0.08736776270768098,-0.05360241104316876
2018-03-26,-0.024027925255893923,-0.05290753766589218,-0.03722010520440788
2018-03-27,-0.014643239158751875,-0.08431775092832494,-0.0485564309740274
2018-03-28,-0.0265710926985131,-0.09399785727908039,-0.05934417427328387
2018-03-29,-0.029496436917365587,-0.07712533234611063,-0.051998660488081994
2018-04-02,-0.03066147812873854,-0.10380978023087484,-0.06627316105412229
2018-04-03,-0.03652269859617119,-0.09427551352382191,-0.06412930305851183
2018-04-04,-0.035694640679208245,-0.08007998743535327,-0.056393131720042344
2018-04-05,-0.035694474286344646,-0.0752027731969166,-0.05389165193203338
2018-04-06,-0.03569430788080752,-0.09786821705426307,-0.06548544462370165
2018-04-09,-0.03376339632183145,-0.09238100045995523,-0.061707723107359946
2018-04-10,-0.027427580298892695,-0.07225372732473956,-0.04822769308401764
2018-04-11,-0.027229315337331417,-0.076801400060579,-0.05046340309128883
2018-04-12,-0.027194571338367557,-0.06658982039286876,-0.0451949927457731
2018-04-13,-0.026414789542149486,-0.07050505390457518,-0.046814803808736816
2018-04-16,-0.028292630369070593,-0.06393666072089577,-0.04436614889576407
2018-04-17,-0.034273045893222887,-0.04413752678401073,-0.037200354364699484
2018-04-18,-0.028767625148659715,-0.04177604639944277,-0.033266678584470966
2018-04-19,-0.023552440183957968,-0.04995428488091547,-0.03479659735627094
2018-04-20,-0.028302027887471604,-0.06497857279080899,-0.0447760424766841
2018-04-23,-0.033115473959877684,-0.06763593937558121,-0.048499353782579524
2018-04-24,-0.029470964977878822,-0.0872331414981089,-0.056705808153801995
2018-04-25,-0.0338709747959165,-0.08654741471185368,-0.05848974644694804
2018-04-26,-0.039273746904888385,-0.06751674351293968,-0.05131468688163188
2018-04-27,-0.03500526272568927,-0.0665771996544714,-0.04872925930166039
2018-04-30,-0.035005197721116876,-0.07369810071910088,-0.05235775702737866
2018-05-01,-0.035005132711593445,-0.06298589842829638,-0.046878228943980416
2018-05-02,-0.035909052057313984,-0.06824173481865314,-0.04999772102157052
2018-05-03,-0.03492299225809736,-0.06838196524529017,-0.04958338405976859
2018-05-04,-0.0348974392954301,-0.05076341444261112,-0.04058376899309468
2018-05-07,-0.0313979833730178,-0.043366259437506716,-0.03510610915649859
2018-05-08,-0.031143451700140434,-0.04426233186371753,-0.03543123536223247
2018-05-09,-0.03245590957837219,-0.03336222080121953,-0.03058414558323641
2018-05-10,-0.029838918758072652,-0.023498412591569484,-0.024327040637000308
2018-05-11,-0.02857429132963263,-0.02503954498031058,-0.024461046808935127
2018-05-14,-0.027545731881973623,-0.023383423641727075,-0.023116037500349074
2018-05-15,-0.031537824038181506,-0.03401709689361465,-0.0304394682207344
2018-05-16,-0.036335071429350996,-0.028207350318041557,-0.029925180432302523
2018-05-17,-0.03540941225327299,-0.03218148060893544,-0.03144282492409178
2018-05-18,-0.03537740055614025,-0.03714283310335431,-0.03390932279815573
2018-05-21,-0.030946887373522025,-0.03163458194505098,-0.028927320157352443
2018-05-22,-0.031440994584823856,-0.03330472632629822,-0.030012295442328307
2018-05-23,-0.03340860063223883,-0.024889498423808942,-0.02677560514675914
2018-05-24,-0.028727561214296204,-0.025440604000492528,-0.024694043998141346
2018-05-25,-0.026638958650801015,-0.02386721861362473,-0.02285811058533338
2018-05-29,-0.02777084636615168,-0.028688340681406466,-0.025839305778729615
2018-05-30,-0.03131712918472995,-0.02170065852208236,-0.024111880756511828
2018-05-31,-0.02661751817703506,-0.02291224940822645,-0.022348899284172385
2018-06-01,-0.028551883199784744,-0.006617473833001153,-0.015168237976486032
2018-06-04,-0.023413111864090674,0.0,-0.008417777227075707
2018-06-05,-0.019885191756148668,0.0,-0.0050179510917602865
2018-06-06,-0.019396423578983968,0.0,-0.0017620410727455793
2018-06-07,-0.01740648576840298,-0.007940272507378499,-0.004712320161025851
2018-06-08,-0.020750492743712323,-0.007969398397798533,-0.006420534659748345
2018-06-11,-0.01606212977329413,-0.005769700197501226,-0.002940483028847196
2018-06-12,-0.01465197491733039,-0.00012482524465740052,0.0
2018-06-13,-0.013121006428302606,-0.0006685085324987794,0.0
2018-06-14,-0.015006105334411934,0.0,0.0
2018-06-15,-0.010312526142906786,-0.0032735360095829114,0.0
2018-06-18,-0.01031248305837762,-0.003871097135965007,-0.000299740077648325
2018-06-19,-0.019065172947155817,-0.007081442773562818,-0.006331288574649596
2018-06-20,-0.016905693630999252,0.0,-0.0016171504642531476
2018-06-21,-0.011583962437127338,-0.00868321908165548,-0.0032494930506816733
2018-06-22,-0.012991437613957713,-0.01142745693757885,-0.005338804610941272
2018-06-25,-0.012285519266851952,-0.03331268516394692,-0.01599311886797694
2018-06-26,-0.017316800903696472,-0.029188087425539466,-0.016400068823999803
2018-06-27,-0.02290970927889857,-0.04272110824356412,-0.02605477404469614
2018-06-28,-0.026885179632291534,-0.03421506968413779,-0.023709046257826993
2018-06-29,-0.016635758106862353,-0.0329514566573863,-0.017928929591127685
2018-07-02,-0.016354806728543725,-0.025119802876367836,-0.013811981689427877
2018-07-03,-0.00785754683932316,-0.03655687426088927,-0.01533723467244108
2018-07-05,-0.004546925259588774,-0.024676164824584346,-0.007623213320034017
2018-07-06,0.0,-0.010078687380763784,0.0
2018-07-09,0.0,-0.0006469149299999088,0.0
2018-07-10,0.0,0.0,0.0
2018-07-11,-0.004052581423107049,-0.005303051108120793,-0.004677816265614032
2018-07-12,-0.0015408373170044953,0.0,0.0
2018-07-13,0.0,0.0,0.0
2018-07-16,0.0,-0.002429560374304085,-0.0010389785397237894
2018-07-17,-0.003459269518145902,0.0,0.0
2018-07-18,-0.00024082140947312425,-0.001858482500415315,0.0
2018-07-19,0.0,-0.006959854887093275,-0.00026219386403703027
2018-07-20,0.0,-0.007247541495079002,0.0
2018-07-23,-0.0003991930127337229,-0.00433690938141984,0.0
2018-07-24,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0
2018-07-26,0.0,-0.014362217140634792,-0.005092925665837744
2018-07-27,0.0,-0.028209024597161236,-0.011258223442002002
2018-07-30,-0.0028283640752592154,-0.0420172096225786,-0.01968100384331739
2018-07-31,-0.00955660261283009,-0.03683914023804713,-0.020338867716772957
2018-08-01,-0.004908652678425662,-0.031390713835753314,-0.015269309514383878
2018-08-02,-0.010550300420863135,-0.018171187932754296,-0.011340988663311125
2018-08-03,-0.0041847739578303456,-0.015062748132472104,-0.0065957368384954584
2018-08-06,-0.004014717165088277,-0.009268051658167242,-0.0035886590179144973
2018-08-07,-0.0017738949710780494,-0.00611832581083771,-0.0008838777764990091
2018-08-08,-0.005383692757450209,-0.005199378312039649,-0.002228492268784632
2018-08-09,-0.007099337602555211,-0.005544316576081232,-0.003262020139620736
2018-08-10,-0.007966665915753235,-0.013356702123833886,-0.007612517869167612
2018-08-13,-0.013608301949037616,-0.014306281205925142,-0.010911896635746987
2018-08-14,-0.01377799629594656,-0.008179964547271545,-0.007923268972125475
2018-08-15,-0.013384642712994776,-0.020500520071011774,-0.013887296724512832
2018-08-16,-0.020562315739886317,-0.01788484921936051,-0.01615763936843473
2018-08-17,-0.020034394266988054,-0.017453343437316304,-0.01567635923373878
2018-08-20,-0.020336803124740732,-0.018268409914510952,-0.016236506371064885
2018-08-21,-0.020662980068177905,-0.014831013545818728,-0.014678022037759142
2018-08-22,-0.021117303773685703,-0.011185855133919786,-0.013083709887015016
2018-08-23,-0.017855219419964596,-0.012618880508856956,-0.012154419375082548
2018-08-24,-0.017545560724360088,-0.0030884626807428095,-0.007231240875566702
2018-08-27,-0.014988039967637645,0.0,-0.0010497481774296435
2018-08-28,-0.010242372483538653,0.0,0.0
2018-08-29,-0.009524215539017722,0.0,0.0
2018-08-30,-0.005380984965046465,-0.002285847068867808,0.0
2018-08-31,-0.006135980333672242,-0.0007349696743418344,0.0
2018-09-04,-0.0056865210079825035,-0.004942442605787467,-0.0018791666724575773
2018-09-05,-0.008316152835245005,-0.01787425360761763,-0.009684827919609229
2018-09-06,-0.011400763354594945,-0.027024169144850396,-0.015838110477531253
2018-09-07,-0.012800259756390764,-0.030014960483957354,-0.01804730570271129
2018-09-10,-0.01116820766308757,-0.027740862486260176,-0.016084539014864174
2018-09-11,-0.009287370578839771,-0.019883344777799183,-0.011172935725192512
2018-09-12,-0.005882121834066112,-0.022469445887694617,-0.010778093901184449
2018-09-13,-0.007647025961632581,-0.012857400217749726,-0.00679269664682014
2018-09-14,-0.003957536171288911,-0.014970927576114623,-0.006009619700738877
2018-09-17,-0.005958431943631104,-0.02943142328248194,-0.014304031503420633
2018-09-18,-0.009624820309378834,-0.02164178909633996,-0.012166312723163264
2018-09-19,-0.006649631192045313,-0.022174413656076086,-0.01095142715236297
2018-09-20,-0.006183860023599608,-0.011897892738813032,-0.005522315292745716
2018-09-21,-0.0018628343351598797,-0.016854695320475677,-0.0058547570746096955
2018-09-24,-0.001862772724153916,-0.014546655561618604,-0.004687794741500162
2018-09-25,-0.00261631265279072,-0.012661582364905333,-0.0041115322327113235
2018-09-26,0.0,-0.012674636888428181,-0.0026124643539473524
2018-09-27,-0.0027510246773412295,-0.0039959896503738435,0.0
2018-09-28,-0.0007333057830957168,-0.004246636502014511,0.0
2018-10-01,-0.0007332441732366135,-0.001922931314930043,0.0
2018-10-02,-0.0007331825586847085,-0.004164393003819877,-0.0011228592550708294
2018-10-03,-0.0007331209394398908,-0.0029699041014701333,-0.0005237598707161784
2018-10-04,-0.0007330593155016052,-0.0222161881313494,-0.010170480779132851
2018-10-05,-0.0007329976868696297,-0.03409449908487794,-0.01618277254915612
2018-10-08,-0.005165273440925877,-0.040124383500126704,-0.021435497697186445
2018-10-09,-0.0049146121903482776,-0.03767013307781297,-0.020061199340258185
2018-10-10,-0.00460228371343685,-0.08037409042607369,-0.04165009424115362
2018-10-11,-0.025588572256321496,-0.09087906550498837,-0.05722635459400005
2018-10-12,-0.017164010602833457,-0.06566033696336138,-0.04007471858633638
2018-10-15,-0.017281809086098776,-0.07721881209057768,-0.046069738947124184
2018-10-16,-0.016325753570175072,-0.050096734019305034,-0.03158691398365865
2018-10-17,-0.006410524587677102,-0.04980953450180037,-0.026559816187472274
2018-10-18,-0.008800165768851786,-0.07102835703599664,-0.03859941411767409
2018-10-19,-0.010613036892348271,-0.07218498782012972,-0.04007710224375949
2018-10-22,-0.01284353101516178,-0.06774906072703268,-0.03886441891057879
2018-10-23,-0.0173305155937864,-0.07069155032910468,-0.04256560350890637
2018-10-24,-0.015820702586686997,-0.11370881624191609,-0.06398968471468536
2018-10-25,-0.025347889179098693,-0.08404371698837365,-0.05285550656551108
2018-10-26,-0.02380262705260172,-0.10545183011365267,-0.06317320998550224
2018-10-29,-0.025530875877878723,-0.12353234519293277,-0.07347000686806571
2018-10-30,-0.028599580269032865,-0.11097128265915424,-0.06828961190820193
2018-10-31,-0.024334547009396745,-0.09047829163283361,-0.055505803986619195
2018-11-01,-0.020576831389802264,-0.07715353947296266,-0.04676841873456117
2018-11-02,-0.016016159647420758,-0.09071457850859899,-0.051552834332351805
2018-11-05,-0.021124424336080305,-0.0943959541420698,-0.055934687786404536
2018-11-06,-0.018989755240808925,-0.08763893276659285,-0.051383312218060806
2018-11-07,-0.015056337015353805,-0.05966569976162439,-0.03493912505308516
2018-11-08,-0.006526636749916936,-0.06548018453874449,-0.03374405810667236
2018-11-09,-0.009447712812687636,-0.08107250743455108,-0.0432255006088792
2018-11-12,-0.00993956494319348,-0.10849353409449891,-0.0577382360205414
2018-11-13,-0.016118210884506046,-0.10825724721873364,-0.06055354140547842
2018-11-14,-0.015416485057385798,-0.11622572837713996,-0.06441590181652446
2018-11-15,-0.014710930927161026,-0.10048458391317172,-0.055748709577878364
2018-11-16,-0.013926164798749863,-0.1035432587745978,-0.05697806589826049
2018-11-19,-0.013813422405076436,-0.13279844598951973,-0.07231155938260381
2018-11-20,-0.01793085871328004,-0.14793647146672784,-0.08234510718773569
2018-11-21,-0.021233570071515606,-0.1415789185110531,-0.08046467300964166
2018-11-23,-0.02457545765224911,-0.14788555882498822,-0.0854123147925705
2018-11-26,-0.023921093948867433,-0.12817453375769217,-0.07452746423359624
2018-11-27,-0.023007179544085488,-0.12521115691798357,-0.07252133579821751
2018-11-28,-0.02323894170176144,-0.09749770893112153,-0.05794000910597352
2018-11-29,-0.02126744085487875,-0.10023002070447418,-0.058415315162020365
2018-11-30,-0.017946848825673323,-0.0928398549381344,-0.052951232599737
2018-12-03,-0.01765898712366587,-0.07807257792897804,-0.04510412850604617
2018-12-04,-0.02138771911201698,-0.11291771211642543,-0.06496201112886169
2018-12-06,-0.02314445619727057,-0.10722071805101185,-0.06279878200711608
2018-12-07,-0.022627751304424182,-0.13666780676172097,-0.07800705946889386
2018-12-10,-0.023125929668993073,-0.12760013472268283,-0.07340013877430107
2018-12-11,-0.024451402929675625,-0.12479341216524953,-0.07253821951750294
2018-12-12,-0.02213240835510677,-0.11699725071734612,-0.06730505624662586
2018-12-13,-0.02268024270244484,-0.11647376432407597,-0.06728984664608417
2018-12-14,-0.029947293821845578,-0.13905939547112478,-0.08267898172158927
2018-12-17,-0.03219230892239611,-0.1581934105987065,-0.09393399234582511
2018-12-18,-0.03513651275817853,-0.15256299460325984,-0.09228207365032959
2018-12-19,-0.03546257465628189,-0.1719554892965961,-0.1028214214540526
2018-12-20,-0.02741949144157474,-0.1849799874154393,-0.10613668747231442
2018-12-21,-0.026570518451703662,-0.21065040247096012,-0.11982341556335685
2018-12-24,-0.026020131247144085,-0.2298679665490888,-0.13028900737477556
2018-12-26,-0.027494555877103588,-0.18242521716199855,-0.10415872206293741
2018-12-27,-0.031100199005846596,-0.17909239730659043,-0.10399348883302417
