datetime,159985.SZ,510170.SH,511010.SH,511220.SH,511380.SH,513030.SH,513100.SH,513500.SH,513880.SH,518880.SH
2025-11-05,0.1999999376982804,0.0,0.1999998948836469,0.1999998937882308,0.0,0.0,0.1999999373235051,0.0,0.1999999178242633,0.0
2025-11-20,0.1999997645278609,0.1999998030217845,0.199999774094771,0.1999997704112834,0.1999997609549569,0.0,0.0,0.0,0.0,0.0
2025-12-05,0.0,0.0,0.1999997332084905,0.1999997375070646,0.0,0.0,0.0,0.1999997744729151,0.0,0.1999997471453359
2025-12-22,0.0,0.0,0.2000000324501119,0.2000000146866177,0.0,0.1999999603634228,0.0,0.1999999614050359,0.0,0.1999999899569615
2026-01-08,0.2000000138520998,0.2000000137192109,0.2000000134972378,0.200000013384938,0.2000000131388824,0.0,0.0,0.0,0.0,0.0
2026-01-23,0.1999998273804788,0.1999996656174639,0.1999998357352633,0.1999998380377885,0.1999998365620114,0.0,0.0,0.0,0.0,0.0
2026-02-09,0.2000000281161054,0.0,0.1999999895906825,0.1999999809005942,0.2000000067093758,0.0,0.0,0.0,0.2000000245466261,0.0
2026-03-04,0.1999947668495683,0.0,0.1999950243695578,0.1999949354725678,0.0,0.0,0.0,0.0,0.2000004250922983,0.0
2026-03-19,0.1999961065695867,0.0,0.2000019326336185,0.2000019925559205,0.0,0.0,0.2000007116778859,0.200000691682846,0.0,0.0
2026-04-03,0.1999999929724253,0.0,0.2000003420198068,0.1999996818550514,0.1999999710862586,0.0,0.1999999639025272,0.0,0.0,0.0
2026-04-21,0.0,0.0,0.2000004396219534,0.2000004415325613,0.2000004010619551,0.0,0.2000004066711089,0.0,0.2000003890138692,0.0
2026-05-11,0.0,0.0,0.1999986220986709,0.1999985119837557,0.0,0.0,0.1999981094757808,0.1999979914786679,0.1999982613778716,0.0
2026-05-26,0.0,0.0,0.2000002191052991,0.2000001849018402,0.2000001350949571,0.0,0.1999994079132211,0.2000001787021178,0.0,0.0
2026-06-10,0.0,0.0,0.2000000715143676,0.1999999246357919,0.0,0.0,0.0,0.1999999964142223,0.1999999964365995,0.0
2026-06-26,0.0,0.0,0.1999997472602582,0.1999998357376935,0.1999999586484255,0.0,0.0,0.0,0.1999998939791793,0.0
2026-07-13,0.2000007277737467,0.0,0.2000003406935965,0.2000003417722006,0.1999999436117393,0.2000000054148368,0.0,0.0,0.0,0.0
