date,大盘价值,大盘成长,中盘价值,中盘成长,小盘价值,小盘成长,沪深300,上证指数,中证500,中证1000,上证50,创业板指,中证红利
2013-07-03,2205.5400,2516.5900,3064.2200,2902.3200,3383.5900,3221.4800,2203.8300,1994.2700,3364.1800,3780.6000,1522.9100,1104.5800,2166.8900
2013-07-04,2227.9100,2534.1600,3071.3300,2944.9900,3386.8400,3239.1400,2221.9800,2006.1000,3390.4900,3795.6100,1535.3200,1087.9000,2178.0100
2013-07-05,2241.3500,2542.0200,3057.4000,2947.0600,3356.3400,3230.5900,2226.8500,2007.2000,3371.5300,3756.3300,1542.0500,1057.2700,2182.8600
2013-07-08,2189.6000,2477.0100,2963.3100,2837.8300,3235.1500,3108.2100,2163.6200,1958.2700,3240.4800,3620.6500,1506.7300,1030.6000,2127.6300
2013-07-09,2189.7300,2468.4300,2974.0500,2846.5000,3258.2800,3127.1000,2162.6700,1965.4500,3259.9100,3650.7000,1505.3000,1050.7200,2137.5600
2013-07-10,2244.8200,2537.6000,3054.7400,2933.8100,3340.8400,3225.0900,2224.0600,2008.1300,3361.4000,3751.0500,1546.7400,1068.8600,2186.9900
2013-07-11,2359.0600,2665.7300,3143.7100,3042.3400,3425.6700,3308.9500,2326.6900,2072.9900,3455.8800,3832.0300,1635.6600,1080.7800,2309.5200
2013-07-12,2297.8800,2600.7100,3110.2300,2985.1400,3398.9800,3274.1600,2275.3700,2039.4900,3425.1400,3829.2000,1587.5900,1096.3000,2250.8200
2013-07-15,2313.1900,2631.3700,3175.0600,3035.6500,3475.8500,3328.2600,2307.3000,2059.3900,3493.4400,3923.3800,1604.6600,1139.5700,2276.7200
2013-07-16,2317.6000,2642.2000,3208.3900,3058.0300,3516.2600,3370.8600,2317.8500,2065.7200,3536.3100,3966.6400,1606.3400,1143.1900,2282.2600
2013-07-17,2294.7100,2601.2600,3165.0900,3022.4300,3458.0100,3319.7400,2282.8400,2044.9200,3485.0700,3908.8300,1582.1400,1129.4800,2249.8500
2013-07-18,2249.0700,2550.2500,3151.8800,2989.3800,3432.5400,3293.6000,2245.3300,2023.4000,3481.2000,3911.2000,1549.3500,1127.9700,2206.8500
2013-07-19,2197.4200,2475.1600,3089.6900,2914.9600,3345.6400,3197.7200,2190.4800,1992.6500,3394.3100,3832.1600,1511.4000,1116.0100,2158.9900
2013-07-22,2192.7500,2479.9400,3133.8000,2940.9200,3420.4000,3247.0500,2202.1900,2004.7600,3461.2800,3919.3000,1514.0500,1153.7700,2163.4900
2013-07-23,2247.6300,2551.4400,3227.8300,3018.6500,3506.3600,3323.4800,2265.8500,2043.8800,3544.9700,4015.2200,1555.8400,1178.5900,2215.4700
2013-07-24,2216.8200,2525.2700,3243.3100,3008.0800,3542.8800,3347.5800,2249.1500,2033.3300,3566.2800,4057.8600,1532.3500,1203.3100,2196.6400
2013-07-25,2210.3000,2508.7500,3187.6500,2988.3700,3468.6400,3295.5000,2237.6800,2021.1700,3498.2400,3963.3100,1529.3000,1150.3900,2189.7000
2013-07-26,2203.7700,2491.5700,3173.1500,2977.5400,3474.9000,3291.9700,2224.0100,2010.8500,3494.1600,3968.9300,1521.6100,1158.3500,2179.2600
2013-07-29,2156.6600,2432.6300,3110.7800,2919.3300,3416.6800,3223.6800,2175.9700,1976.3100,3426.5900,3901.1000,1484.2100,1136.9800,2130.9600
2013-07-30,2178.5300,2447.1900,3078.3400,2925.6900,3401.5600,3232.6000,2189.3900,1990.0600,3411.2200,3882.3200,1500.9400,1124.1000,2154.5800
2013-07-31,2183.8100,2445.9500,3095.4300,2940.6600,3410.8800,3248.3700,2193.0200,1993.8000,3430.7400,3900.4900,1504.1700,1134.0200,2153.9000
2013-08-01,2225.7500,2503.8800,3191.3900,3010.4700,3516.5000,3330.0500,2245.3600,2029.0700,3521.1500,4026.4700,1537.8100,1190.1100,2198.3500
2013-08-02,2225.2900,2508.3100,3198.5400,3014.1000,3525.7300,3335.2600,2247.2600,2029.4200,3533.6100,4038.7700,1536.5100,1188.8500,2193.6300
2013-08-05,2247.6700,2542.3500,3255.3600,3075.2600,3577.2500,3383.0400,2278.3300,2050.4800,3592.5400,4102.1300,1554.1900,1202.8300,2215.0200
2013-08-06,2252.8700,2555.4500,3291.2100,3112.5300,3622.7600,3419.1400,2293.6400,2060.5000,3631.1200,4146.6700,1556.3000,1211.7800,2219.6500
2013-08-07,2245.6700,2552.5200,3250.2300,3100.8200,3595.3900,3406.5100,2280.6200,2046.7800,3596.3200,4094.3200,1551.1600,1175.7000,2205.5500
2013-08-08,2239.2600,2548.8100,3249.5200,3098.6800,3614.4200,3421.7100,2276.7800,2044.9000,3605.8500,4113.0700,1544.6200,1185.9600,2195.7600
2013-08-09,2239.1900,2558.6200,3257.9100,3129.7400,3621.8400,3438.9800,2286.0100,2052.2400,3618.7400,4113.4300,1553.0400,1172.5200,2200.1000
2013-08-12,2315.3600,2637.5100,3303.7200,3195.9300,3654.8500,3507.2300,2352.7900,2101.2800,3676.2000,4146.4900,1610.2700,1161.8700,2277.0500
2013-08-13,2330.4700,2650.1500,3318.3900,3207.7700,3675.8300,3536.7000,2359.0700,2106.1600,3695.5500,4178.3900,1619.7400,1172.3300,2291.7200
2013-08-14,2322.3700,2637.3800,3305.2700,3198.1600,3662.2300,3517.9100,2349.0800,2100.1400,3681.0800,4175.4500,1610.2200,1180.6600,2281.6300
2013-08-15,2300.9800,2602.7300,3259.1900,3144.1300,3613.2900,3483.4800,2321.5800,2081.8800,3631.3200,4131.2300,1595.1500,1167.0900,2261.8800
2013-08-16,2298.5900,2587.9600,3191.6400,3105.3600,3539.7600,3425.7600,2304.1400,2068.4500,3554.3500,4032.3800,1592.7900,1132.0900,2258.7400
2013-08-19,2325.0700,2636.8100,3248.2600,3163.6500,3608.4700,3483.4600,2331.4300,2085.6000,3609.0300,4129.4400,1608.8700,1171.4000,2282.0800
2013-08-20,2311.5700,2622.4700,3229.6700,3134.8600,3609.4200,3476.8400,2312.4700,2072.6000,3599.6400,4141.5300,1594.5400,1175.7800,2271.9300
2013-08-21,2296.8400,2607.2900,3225.2600,3146.6800,3631.5000,3492.6800,2308.5900,2072.9600,3627.5000,4164.5300,1588.0800,1181.3400,2264.8400
2013-08-22,2291.6500,2605.0200,3228.7300,3143.1900,3641.3300,3491.9800,2303.9300,2067.1200,3636.4700,4181.3600,1582.6200,1197.1300,2258.2500
2013-08-23,2268.5900,2580.8500,3219.4900,3123.7300,3669.2500,3480.4900,2286.9300,2057.4600,3627.9700,4184.8200,1566.2900,1219.8300,2235.3800
2013-08-26,2311.5600,2629.4900,3280.4000,3207.3200,3746.9900,3558.9200,2335.6200,2096.4700,3703.5900,4267.3700,1601.3800,1238.1700,2283.4900
2013-08-27,2314.2100,2634.2700,3292.3200,3245.3200,3767.4700,3582.1200,2340.8800,2103.5700,3732.1000,4306.3800,1602.0000,1250.7500,2287.4200
2013-08-28,2303.1700,2612.0600,3274.1600,3257.2900,3719.3900,3562.4500,2328.0600,2101.3000,3703.9200,4257.9700,1592.8700,1228.0000,2276.8600
2013-08-29,2296.9900,2601.1300,3255.8200,3253.7500,3709.0300,3580.3400,2318.3100,2097.2300,3701.0800,4260.7900,1588.1500,1226.3000,2270.2100
2013-08-30,2306.9900,2588.2600,3218.7700,3293.6500,3651.7100,3563.8600,2313.9100,2098.3800,3664.1500,4181.7400,1589.7800,1185.1500,2271.2800
2013-09-02,2309.3200,2593.0400,3251.7600,3277.0800,3686.1400,3573.0500,2320.3400,2098.4500,3689.9600,4218.4000,1591.9300,1210.1900,2278.9200
2013-09-03,2350.4300,2638.7000,3308.6700,3315.2000,3757.5500,3625.0200,2354.5000,2123.1100,3744.8700,4290.8700,1614.5400,1234.5900,2312.0300
2013-09-04,2348.7400,2635.5800,3307.1000,3325.8300,3776.2100,3638.3300,2350.7000,2127.6200,3755.2400,4298.8600,1613.5400,1236.3500,2313.8700
2013-09-05,2341.3700,2627.1200,3314.9300,3296.9100,3810.5000,3632.2000,2341.7400,2122.4300,3762.5700,4324.7300,1609.6000,1267.2600,2309.5200
2013-09-06,2361.6000,2646.1000,3325.4100,3328.2900,3839.3700,3655.0500,2357.7800,2139.9900,3792.8300,4352.4600,1625.8500,1282.7500,2334.4400
2013-09-09,2478.2400,2754.5500,3355.3500,3388.3300,3864.4400,3705.0900,2440.6100,2212.5200,3831.9300,4369.9400,1713.3900,1275.9100,2452.7900
2013-09-10,2510.0200,2774.3200,3381.4800,3468.7000,3868.1400,3753.8900,2474.8900,2237.9800,3870.9200,4387.7600,1737.5800,1263.5900,2486.6100
2013-09-11,2521.8000,2782.4100,3364.8600,3489.0800,3799.6800,3741.2700,2482.8900,2241.2700,3834.2600,4318.7200,1741.3200,1220.7100,2488.3000
2013-09-12,2560.4400,2817.1500,3362.5700,3496.3700,3805.4300,3752.9600,2507.4600,2255.6100,3845.0700,4319.1100,1772.6600,1220.6300,2529.4200
2013-09-13,2526.2800,2803.0800,3381.7400,3476.0200,3844.3700,3742.5600,2488.9000,2236.2200,3849.8200,4352.9500,1749.2400,1253.4500,2491.1800
2013-09-16,2510.8800,2788.3300,3378.9000,3468.4300,3873.8500,3749.1800,2478.3900,2231.4000,3854.2100,4384.9900,1738.2500,1278.8000,2479.9500
2013-09-17,2455.4400,2727.7700,3328.3700,3386.5800,3827.7800,3675.1800,2427.3200,2185.5600,3786.2900,4325.0600,1698.6300,1269.3600,2425.6500
2013-09-18,2456.1900,2727.4400,3358.1700,3412.4800,3876.2500,3707.2400,2432.5100,2191.8500,3822.1200,4366.1400,1700.5900,1289.6400,2428.3800
2013-09-23,2482.7000,2762.2500,3427.5100,3480.1800,3953.0700,3784.4600,2472.2900,2221.0400,3899.6300,4455.8100,1713.0800,1326.0900,2452.3300
2013-09-24,2430.3200,2717.8400,3435.4100,3481.1900,3950.7100,3790.4900,2443.8900,2207.5300,3903.5200,4468.3800,1673.5600,1328.4000,2406.8000
2013-09-25,2417.2200,2695.8400,3417.5300,3465.7400,3942.6500,3779.0600,2429.0300,2198.5100,3889.2200,4447.1100,1661.6100,1323.0400,2390.4500
2013-09-26,2363.5800,2657.1500,3356.1800,3345.0400,3865.0900,3688.7400,2384.4400,2155.8100,3808.2200,4378.1900,1632.6900,1306.3400,2347.9600
2013-09-27,2373.7200,2657.8300,3367.2400,3350.6200,3910.1700,3699.1600,2394.9700,2160.0300,3822.7600,4393.7400,1639.1500,1323.7600,2360.0400
2013-09-30,2381.0200,2667.0200,3422.6100,3392.2000,3995.9100,3761.2700,2409.0400,2174.6700,3872.8900,4470.4500,1643.0600,1367.9100,2368.5400
2013-10-08,2409.6500,2701.6600,3484.6800,3442.6400,4044.5300,3822.1400,2441.8100,2198.2000,3938.0700,4542.3100,1659.7100,1387.6600,2386.9100
2013-10-09,2419.7800,2716.1400,3520.6700,3483.6900,4086.8200,3857.8300,2453.5800,2211.7700,3981.0600,4612.1300,1668.4800,1415.8300,2398.3500
2013-10-10,2392.1300,2694.1300,3501.6300,3473.4100,4016.5900,3829.3000,2429.3200,2190.9300,3959.6300,4567.5700,1637.9300,1378.1500,2357.4100
2013-10-11,2438.4300,2738.4500,3555.7100,3568.8400,4048.5900,3895.3700,2468.5100,2228.1500,4026.9200,4613.5800,1669.2700,1379.9000,2405.4700
2013-10-14,2438.4700,2722.0700,3587.4500,3612.5600,4089.1600,3935.6500,2472.5400,2237.7700,4068.3200,4665.9100,1662.1700,1393.6000,2401.9300
2013-10-15,2423.7300,2712.3200,3571.8900,3635.0100,4109.7800,3931.9800,2467.5200,2233.4100,4074.0800,4662.7700,1656.2600,1389.7500,2389.8200
2013-10-16,2385.5300,2671.9300,3457.3200,3527.0800,3991.0700,3832.8900,2421.3700,2193.0700,3963.2100,4518.7200,1634.2200,1335.1000,2353.4800
2013-10-17,2376.9300,2663.5100,3452.1800,3521.3100,3975.9400,3833.5100,2413.3300,2188.5400,3956.9700,4517.7700,1627.1800,1322.9900,2349.4700
2013-10-18,2383.7500,2672.7400,3454.6400,3513.2500,4009.2500,3847.4800,2426.0500,2193.7800,3970.6400,4549.9900,1636.8000,1349.9400,2357.6200
2013-10-21,2419.7100,2719.2300,3548.6800,3599.3900,4117.8100,3947.1100,2471.3200,2229.2400,4069.0300,4673.7600,1657.5800,1400.9700,2393.2000
2013-10-22,2395.9400,2690.4100,3508.7900,3575.0900,4042.7500,3898.4900,2445.8900,2210.6500,4026.5200,4621.3900,1640.0700,1350.4700,2371.2900
2013-10-23,2386.5900,2680.0700,3424.7700,3498.9500,3941.7200,3806.3500,2418.4900,2183.1100,3924.2200,4504.0000,1638.5000,1311.2300,2358.8600
2013-10-24,2375.1600,2661.7000,3401.9200,3477.6700,3905.8100,3777.1900,2400.5100,2164.3200,3898.1600,4469.6400,1621.6100,1295.9300,2336.7100
2013-10-25,2365.9800,2635.9900,3336.7600,3413.3000,3820.7800,3714.5700,2368.5600,2132.9600,3821.7800,4388.6100,1611.5200,1269.1700,2322.3500
2013-10-28,2371.0800,2622.7500,3329.6800,3417.7800,3796.0900,3696.4400,2365.9500,2133.8700,3808.7000,4384.3800,1610.6900,1279.0500,2320.8400
2013-10-29,2399.7800,2644.0900,3272.3000,3354.1700,3712.0900,3599.9900,2372.0500,2128.8600,3703.8600,4269.6600,1633.7200,1261.6800,2346.5000
2013-10-30,2440.6300,2678.1400,3316.0800,3417.0200,3753.5500,3656.1300,2407.4700,2160.4600,3764.4500,4335.5900,1653.4200,1273.2900,2375.8700
2013-10-31,2410.2800,2638.6200,3273.0700,3376.6700,3687.7100,3610.9100,2373.7200,2141.6100,3713.8300,4270.9700,1631.0500,1235.5600,2343.2500
2013-11-01,2431.3400,2655.4000,3255.4000,3376.5300,3663.8200,3592.2200,2384.9600,2149.5600,3702.4500,4240.2100,1644.7500,1221.9600,2362.6600
2013-11-04,2423.3700,2647.9500,3269.0600,3387.0200,3669.9400,3617.9600,2380.4500,2149.6300,3728.1900,4267.3700,1638.5100,1222.4600,2354.8700
2013-11-05,2415.4400,2642.7900,3307.6900,3415.0500,3737.1800,3663.5400,2383.7700,2157.2400,3777.4000,4340.3900,1633.6600,1260.0300,2349.8000
2013-11-06,2383.5500,2608.0400,3281.9200,3373.0600,3684.0000,3615.1800,2353.5700,2139.6100,3737.1100,4303.9000,1614.2100,1241.7900,2321.5000
2013-11-07,2382.3800,2598.3000,3238.7000,3338.7600,3640.0600,3571.1400,2340.5500,2129.4000,3685.0400,4246.2100,1610.5800,1224.0500,2321.3800
2013-11-08,2358.8800,2569.3500,3184.8200,3301.1900,3602.4100,3526.0000,2307.9500,2106.1300,3629.9400,4186.1700,1587.4400,1211.1100,2293.0300
2013-11-11,2364.3000,2580.4700,3195.1900,3309.6300,3611.7800,3538.2500,2315.8900,2109.4700,3645.8400,4213.1400,1591.1400,1212.6900,2298.4800
2013-11-12,2391.6100,2611.7300,3218.8900,3345.0200,3647.3200,3563.5900,2340.0000,2126.7700,3680.5400,4248.3700,1610.7800,1228.3500,2321.2900
2013-11-13,2330.8300,2549.1800,3172.7900,3270.8000,3586.8000,3484.4800,2288.1200,2087.9400,3611.7600,4173.5000,1569.2500,1212.0800,2259.5400
2013-11-14,2332.6300,2557.2100,3210.4100,3302.2800,3646.3100,3520.8900,2304.5000,2100.5100,3659.8300,4242.9100,1572.7300,1249.6700,2257.9000
2013-11-15,2374.2300,2596.8900,3275.0800,3374.0800,3713.5000,3596.6100,2350.7300,2135.8300,3736.4500,4324.2900,1604.8200,1269.0500,2297.4800
2013-11-18,2462.5800,2676.6200,3351.5400,3462.2200,3792.0100,3687.6800,2428.9000,2197.2200,3827.8800,4421.2400,1675.1600,1291.1500,2387.3700
2013-11-19,2445.0000,2647.4300,3357.6800,3463.5900,3816.1200,3699.4000,2412.1600,2193.1300,3840.3700,4446.4800,1659.5300,1298.1700,2368.0600
2013-11-20,2454.5400,2654.3100,3377.0500,3502.4700,3846.5900,3735.7000,2424.8500,2206.6100,3878.5800,4486.6100,1663.7600,1299.2600,2376.0800
2013-11-21,2436.4800,2631.3800,3371.3900,3498.4100,3835.8100,3724.0800,2409.9900,2205.7700,3865.4100,4478.3900,1648.0900,1298.9500,2367.1900
2013-11-22,2425.4000,2616.9200,3354.3600,3482.2100,3827.5200,3709.8900,2397.9600,2196.3800,3842.7600,4467.8300,1642.5000,1295.0700,2359.4000
2013-11-25,2416.4500,2606.8800,3351.6000,3500.4600,3814.9400,3700.5500,2388.6300,2186.1200,3839.6000,4473.5400,1633.7800,1293.8000,2343.8500
2013-11-26,2415.7900,2604.2200,3359.2900,3512.3100,3804.4600,3701.3000,2387.4200,2183.0700,3845.6800,4490.5100,1630.9400,1291.8500,2340.9000
2013-11-27,2432.5300,2622.7200,3388.8500,3535.6600,3873.4200,3745.9900,2414.4800,2201.0700,3889.7500,4559.4500,1648.7900,1329.4800,2363.1800
2013-11-28,2456.6200,2660.4400,3434.6600,3578.8400,3907.6000,3768.7600,2439.5300,2219.3700,3922.6700,4587.6900,1664.6300,1336.6600,2381.8800
2013-11-29,2450.9000,2658.4700,3456.5000,3577.7100,3935.0100,3784.8500,2438.9400,2220.5000,3946.3800,4643.3000,1661.4100,1366.8300,2379.2300
2013-12-02,2456.8800,2630.6700,3318.4900,3467.5500,3721.7300,3625.6100,2418.7900,2207.3700,3770.8700,4354.5700,1678.8700,1253.9300,2403.2500
2013-12-03,2469.7200,2656.0000,3383.0400,3549.4300,3776.3000,3710.9800,2442.7800,2222.6700,3859.9600,4427.7100,1681.5100,1255.3300,2409.9700
2013-12-04,2505.7400,2689.1200,3441.0300,3634.3200,3810.6400,3775.0900,2475.1400,2251.7600,3933.0000,4465.7100,1699.1800,1240.2900,2431.0900
2013-12-05,2495.9500,2675.3800,3429.7000,3638.5200,3782.7400,3782.6400,2468.2000,2247.0600,3928.7200,4436.9700,1692.3800,1202.0700,2423.7000
2013-12-06,2481.0800,2662.5100,3416.7900,3632.3800,3791.8200,3776.8200,2452.2900,2237.1100,3918.7800,4430.0600,1675.2600,1206.7800,2409.6700
2013-12-09,2476.3800,2657.0100,3452.9200,3639.7000,3848.0400,3811.2700,2450.8700,2238.2000,3947.7000,4494.5000,1669.8700,1241.7200,2403.9800
2013-12-10,2484.5100,2661.4100,3462.3700,3658.5100,3832.8800,3820.7100,2453.3200,2237.4900,3950.4900,4491.9700,1670.5500,1231.9200,2408.3200
2013-12-11,2438.5100,2627.2000,3441.8000,3607.1800,3817.6400,3779.4600,2412.7600,2204.1700,3906.7800,4465.0500,1639.1800,1244.5100,2364.8700
2013-12-12,2429.8700,2623.4200,3456.0100,3598.2200,3855.8100,3789.3100,2410.0100,2202.8000,3916.9600,4507.5400,1631.9100,1279.3200,2356.7500
2013-12-13,2425.2300,2618.2800,3454.2500,3616.8000,3847.7600,3793.6900,2406.6400,2196.0800,3925.4300,4520.7900,1626.4100,1278.1400,2345.6900
2013-12-16,2395.3500,2584.1900,3392.4200,3540.0900,3802.2600,3723.9800,2367.9200,2160.8600,3857.7200,4460.1300,1602.4600,1279.9600,2324.4100
2013-12-17,2380.3200,2568.6100,3359.1300,3513.8900,3774.9400,3694.2500,2356.3800,2151.0800,3834.0300,4433.7000,1597.2700,1267.6700,2311.2500
2013-12-18,2378.8300,2570.7000,3353.1700,3499.2500,3752.8400,3695.1200,2357.2300,2148.2800,3834.0400,4429.1400,1598.6800,1256.0000,2309.8000
2013-12-19,2350.7200,2538.6100,3314.4700,3462.1600,3719.5800,3659.1800,2332.4100,2127.7900,3795.0200,4393.5200,1580.1100,1256.0800,2290.5600
2013-12-20,2284.7100,2478.7300,3271.1200,3403.7900,3682.5400,3609.6300,2278.1400,2084.7900,3747.0000,4348.8000,1537.4100,1253.7100,2249.0100
2013-12-23,2294.0000,2487.5500,3270.6400,3393.5400,3663.9600,3605.7200,2284.6000,2089.7100,3742.7400,4334.1700,1541.2700,1242.8100,2250.5500
2013-12-24,2296.0000,2491.2900,3289.4900,3416.6800,3703.7400,3641.2200,2288.2500,2092.9100,3768.7000,4379.2700,1539.6000,1258.8200,2259.2500
2013-12-25,2306.7200,2506.0800,3332.5800,3446.7600,3752.6900,3673.1000,2305.1100,2106.3500,3808.4500,4454.2900,1547.3600,1288.3400,2273.1600
2013-12-26,2267.5600,2464.9000,3271.7800,3371.9700,3679.0700,3588.5500,2265.3300,2073.1000,3743.1300,4375.1500,1524.8800,1269.5400,2227.4600
2013-12-27,2308.0000,2507.3100,3324.0000,3424.7300,3739.9400,3650.5000,2303.4800,2101.2500,3800.7700,4455.3500,1550.2200,1294.3000,2263.4900
2013-12-30,2302.9700,2503.6400,3337.1600,3435.8500,3748.0800,3652.7900,2299.4600,2097.5300,3813.0000,4487.4900,1547.9200,1307.9900,2254.5000
2013-12-31,2340.6300,2546.4500,3364.0100,3461.2500,3763.7900,3660.8900,2330.0300,2115.9800,3829.1000,4482.8600,1574.7800,1304.4400,2273.6800
2014-01-02,2319.7300,2540.6200,3392.7600,3453.0600,3814.4100,3684.2300,2321.9800,2109.3900,3847.8800,4539.5000,1561.1000,1333.0000,2270.2000
2014-01-03,2279.0500,2506.0800,3368.8300,3390.3400,3797.3400,3642.6900,2290.7800,2083.1400,3816.3200,4531.7500,1536.0700,1352.8400,2241.6500
2014-01-06,2231.2500,2449.2900,3263.9100,3270.0300,3705.2200,3544.8300,2238.6400,2045.7100,3710.9000,4411.2700,1512.9300,1323.3300,2189.6200
2014-01-07,2227.2300,2450.9400,3278.2100,3273.4700,3746.2400,3561.2700,2238.0000,2047.3200,3733.6600,4458.5600,1510.6500,1352.2800,2190.4400
2014-01-08,2228.6900,2459.6700,3293.1700,3245.0600,3791.7000,3565.0500,2241.9100,2044.3400,3738.2100,4504.6700,1515.3300,1405.0200,2183.6600
2014-01-09,2218.4200,2445.4100,3236.6500,3216.4900,3749.0000,3515.7300,2222.2200,2027.6200,3696.0200,4431.8000,1503.8800,1380.2400,2159.8700
2014-01-10,2215.4600,2437.4500,3185.9700,3178.6800,3666.8300,3447.6400,2204.8500,2013.3000,3628.6300,4354.8400,1498.2700,1353.3000,2139.3200
2014-01-13,2208.2500,2423.4700,3178.4700,3165.0100,3665.2500,3419.0400,2193.6800,2009.5600,3612.0200,4346.7100,1494.6100,1362.7900,2135.3100
2014-01-14,2223.2100,2436.3200,3242.3000,3233.8400,3749.0900,3490.6000,2212.8500,2026.8400,3683.5300,4447.7000,1499.2900,1400.9200,2163.4600
2014-01-15,2209.4600,2427.9000,3270.2800,3233.9400,3783.6800,3501.0500,2208.9400,2023.3500,3708.1400,4494.1000,1488.5100,1415.3200,2159.0000
2014-01-16,2213.6400,2420.9800,3260.6200,3243.4800,3775.3900,3509.6700,2211.8400,2023.7000,3714.3100,4485.2700,1493.0900,1395.1600,2166.0700
2014-01-17,2184.9000,2379.3100,3212.2800,3192.3200,3727.2400,3469.5300,2178.4900,2004.9500,3671.9200,4445.2000,1475.6700,1395.5100,2144.9600
2014-01-20,2175.8300,2363.7400,3177.0700,3173.0000,3698.0300,3462.0400,2165.9900,1991.2500,3644.1300,4415.1000,1464.8400,1372.7400,2134.8800
2014-01-21,2193.4500,2381.4700,3224.3400,3218.4700,3762.2600,3524.2600,2187.4100,2008.3100,3700.1100,4486.8700,1478.8800,1407.1500,2155.9700
2014-01-22,2244.4100,2449.0300,3313.9700,3314.0500,3841.0400,3619.2400,2243.8000,2051.7500,3799.0400,4584.0800,1514.1200,1431.7400,2205.1900
2014-01-23,2223.2400,2435.8500,3335.3800,3305.2900,3871.3300,3630.7800,2231.8900,2042.1800,3825.4900,4627.3400,1499.0300,1461.5300,2197.7300
2014-01-24,2227.8700,2451.2900,3384.2100,3345.9000,3943.4600,3674.0900,2245.6800,2054.3900,3882.6700,4695.2900,1502.0600,1484.4300,2215.6200
2014-01-27,2198.6800,2423.0600,3362.4900,3319.4700,3934.5800,3659.1100,2215.9200,2033.3000,3881.9500,4682.0500,1478.8700,1477.6700,2196.8100
2014-01-28,2212.5000,2430.1500,3355.5000,3319.3700,3909.1100,3655.4300,2219.8600,2038.5100,3873.8100,4667.7300,1487.8000,1471.3400,2205.0400
2014-01-29,2221.1200,2437.3100,3367.7600,3338.6000,3962.8000,3682.7200,2227.7800,2049.9100,3908.4500,4730.8600,1494.4900,1496.5300,2226.9700
2014-01-30,2197.0800,2405.5800,3335.8700,3303.3500,3942.1700,3666.2400,2202.4500,2033.0800,3885.4200,4714.6800,1477.3500,1495.9800,2208.2800
2014-02-07,2197.1400,2414.7200,3375.5100,3348.5700,4022.1100,3729.3500,2212.4800,2044.5000,3957.6700,4818.2500,1475.3400,1532.6900,2231.4400
2014-02-10,2237.9900,2470.3300,3482.6300,3454.0600,4124.8700,3841.4000,2267.5300,2086.0700,4074.6300,4943.3800,1505.8300,1553.4200,2293.5000
2014-02-11,2267.0200,2498.5500,3477.8800,3482.9700,4118.6400,3857.3500,2285.5600,2103.6700,4080.3800,4941.8100,1528.3200,1527.1500,2309.5000
2014-02-12,2267.0500,2505.8600,3505.8000,3512.4000,4169.4500,3899.3500,2291.2500,2109.9600,4125.4100,5005.0300,1527.0000,1539.9700,2322.9000
2014-02-13,2272.8000,2508.9900,3439.4200,3479.4200,4088.6000,3839.0700,2279.5500,2098.4000,4064.4200,4901.6800,1528.0200,1485.1300,2306.3900
2014-02-14,2279.3000,2519.2100,3491.5700,3515.9700,4172.4700,3909.4700,2295.5800,2115.8500,4134.1600,5000.5900,1534.2400,1515.7800,2331.3900
2014-02-17,2284.1300,2526.7900,3536.4500,3562.8500,4267.0000,3985.4200,2311.6500,2135.4200,4212.7500,5117.3900,1538.1100,1558.6200,2363.4600
2014-02-18,2252.0600,2493.1100,3499.7000,3556.6600,4262.6500,3977.4300,2282.4400,2119.0700,4207.7000,5120.2400,1508.5400,1545.3400,2359.6100
2014-02-19,2292.7800,2535.0000,3494.0000,3580.4700,4262.4900,3985.0000,2308.6600,2142.5500,4207.9900,5120.1400,1533.4000,1544.4000,2375.0300
2014-02-20,2277.8600,2505.7800,3446.7400,3548.9700,4209.3000,3944.6600,2287.4400,2138.7800,4149.0700,5035.1700,1520.1400,1515.1600,2367.4900
2014-02-21,2254.6200,2484.5900,3425.2800,3507.1600,4189.9800,3916.4400,2264.2900,2113.6900,4121.9200,5030.7800,1505.3300,1519.6700,2338.2000
2014-02-24,2193.3900,2416.3300,3381.5500,3428.5500,4185.0300,3915.0600,2214.5100,2076.6900,4105.7900,5064.4900,1468.0600,1540.0300,2308.6200
2014-02-25,2153.7900,2354.2800,3259.9200,3323.7700,4021.9900,3763.6700,2157.9100,2034.2200,3961.4400,4849.3700,1440.8900,1472.6900,2244.0600
2014-02-26,2157.8600,2365.5300,3284.3500,3340.4400,4042.5400,3782.3000,2163.4100,2041.2500,3987.4800,4881.7300,1444.2000,1465.9900,2255.9800
2014-02-27,2167.6500,2353.4500,3217.2200,3319.2300,3965.0500,3739.1600,2154.1100,2047.3500,3934.7300,4795.5500,1452.4600,1414.6600,2259.4200
2014-02-28,2174.7100,2378.3800,3262.9000,3361.3400,4004.4500,3781.9900,2178.9700,2056.3000,3975.9300,4842.5200,1464.3200,1434.8900,2276.9100
2014-03-03,2177.3400,2388.8300,3326.3700,3428.6400,4075.9100,3878.2600,2190.3700,2075.2400,4058.8000,4954.1700,1462.6900,1465.1400,2306.7700
2014-03-04,2179.1500,2382.7600,3309.8400,3424.5800,4073.1800,3876.3400,2184.2700,2071.4700,4059.5700,4961.9400,1464.2800,1460.4500,2293.3600
2014-03-05,2154.5000,2357.5600,3293.7200,3406.3600,4068.5400,3857.2000,2163.9800,2053.0800,4037.7800,4963.6600,1448.3300,1464.5800,2277.6400
